,Num_Acc,mois,hrmn,lum,agg,int,atm,lat,long
49402,201800049403,7,1810,1,1,1,1.0,45.593,4.846
49403,201800049404,7,1440,1,1,1,1.0,45.5879,4.78291
49404,201800049405,6,1745,1,1,1,1.0,45.77637,4.78241
49405,201800049406,7,920,1,1,1,1.0,45.59136,4.83617
49406,201800049407,7,1240,1,1,1,1.0,45.64894,4.91849
49407,201800049408,7,1630,1,1,1,1.0,45.59113,4.83366
49408,201800049409,7,1514,1,1,1,1.0,45.69422,4.93567
49409,201800049410,7,1105,1,1,1,1.0,48.86272,2.28759
49410,201800049411,7,1430,1,1,1,1.0,45.78644,4.8886
49411,201800049412,7,540,2,1,1,1.0,45.76506,4.90706
49412,201800049413,7,1435,1,1,1,1.0,45.77857,4.89598
49413,201800049414,7,510,4,1,1,1.0,45.80961,4.93353
49414,201800049415,7,2308,3,1,1,1.0,45.50354,4.84725
49415,201800049416,7,405,3,1,1,1.0,45.82084,4.76468
49416,201800049417,7,920,1,1,1,1.0,45.72592,4.89347
49417,201800049418,7,1420,1,1,1,1.0,45.75301,4.98564
49418,201800049419,7,1730,1,1,1,1.0,45.6714,4.93828
49419,201800049420,8,1600,1,1,1,1.0,45.77633,4.7824
49420,201800049421,7,940,1,1,1,1.0,45.70387,4.82075
49421,201800049422,7,1740,1,1,1,1.0,45.68512,4.85763
49422,201800049423,8,1325,1,1,1,1.0,45.97299,4.73155
49423,201800049424,7,210,3,1,1,1.0,45.57552,4.80594
49424,201800049425,8,335,3,1,1,1.0,45.68895,4.84611
49425,201800049426,7,1025,1,1,1,1.0,45.71237,4.96916
49426,201800049427,8,300,3,1,1,1.0,45.6944,4.84207
49427,201800049428,8,300,3,1,1,1.0,45.60791,4.86191
49428,201800049429,6,1734,1,1,9,1.0,45.81271,4.94438
49429,201800049430,8,1339,1,1,1,1.0,45.69989,4.84571
49430,201800049431,8,1800,1,1,1,1.0,45.50802,4.84461
49431,201800049432,8,300,4,1,1,1.0,45.67361,4.94828
49432,201800049433,8,130,3,1,1,1.0,45.75022,5.00571
49433,201800049434,8,830,1,1,1,1.0,45.7641,4.802
49434,201800049435,7,1230,1,1,9,1.0,45.7271,4.9133
49435,201800049436,8,1900,2,1,1,1.0,45.70016,4.96626
49436,201800049437,9,500,3,1,1,1.0,45.63634,4.82184
49437,201800049438,8,740,1,1,1,1.0,45.7179,4.86623
49438,201800049439,9,2135,5,1,1,1.0,45.79351,4.82063
49439,201800049440,9,730,2,1,1,1.0,45.75543,4.90863
49440,201800049441,7,2216,3,1,1,2.0,,
49441,201800049442,9,1805,1,1,1,1.0,45.80687,4.92203
49442,201800049443,9,745,1,1,1,1.0,45.73598,4.98205
49443,201800049444,9,1450,1,1,1,1.0,45.76838,4.9042
49444,201800049445,9,2100,3,1,1,1.0,45.70258,4.83499
49445,201800049446,9,1130,1,1,1,1.0,45.80737,4.92706
49446,201800049447,9,845,1,1,1,1.0,45.72788,4.90578
49447,201800049448,9,310,3,1,1,1.0,45.67639,4.84788
49448,201800049449,9,710,3,1,1,1.0,45.71157,4.96843
49449,201800049450,10,1420,1,1,1,1.0,45.78814,4.86023
49450,201800049451,9,920,1,1,1,1.0,45.73682,4.82051
49451,201800049452,10,1730,1,1,1,1.0,45.75828,4.90906
49452,201800049453,7,1800,1,2,9,1.0,45.53621,4.86979
49453,201800049454,10,1800,1,1,1,1.0,45.69825,4.84537
49454,201800049455,10,230,3,1,1,1.0,45.81413,4.95184
49455,201800049456,10,2055,5,1,9,1.0,45.76291,4.80354
49456,201800049457,10,1740,1,1,1,1.0,45.807,4.92165
49457,201800049458,10,1325,1,1,1,8.0,45.62095,4.89291
49458,201800049459,10,1545,1,1,1,1.0,45.68128,5.01694
49459,201800049460,9,830,1,1,9,1.0,45.71624,4.84756
49460,201800049461,10,900,1,1,1,1.0,45.6851,4.87863
49461,201800049462,10,950,1,1,9,1.0,45.68676,4.86361
49462,201800049463,10,1430,1,1,1,1.0,45.86598,4.90562
49463,201800049464,9,308,4,1,1,1.0,45.7517,4.82085
49464,201800049465,10,2054,3,1,1,1.0,45.80263,4.77198
49465,201800049466,10,330,3,1,1,1.0,45.8523,4.90991
49466,201800049467,10,1619,1,1,1,1.0,45.73874,4.98464
49467,201800049468,10,355,3,1,1,1.0,45.75625,4.98534
49468,201800049469,10,620,5,1,1,1.0,45.68104,4.84693
49469,201800049470,10,1020,1,1,1,1.0,45.7658,4.7991
49470,201800049471,10,1440,1,1,1,1.0,45.58843,4.79258
49471,201800049472,10,2025,3,1,1,1.0,45.69355,4.84387
49472,201800049473,10,1230,1,1,1,1.0,45.71618,4.84693
49473,201800049474,6,1915,1,1,1,1.0,45.8,4.92
49474,201800049475,10,1720,5,1,1,1.0,45.75677,4.81491
49475,201800049476,10,1250,1,1,1,1.0,45.588,4.79
49476,201800049477,10,915,1,1,1,1.0,45.71891,4.87717
49477,201800049478,10,1945,3,1,1,1.0,45.81111,4.93777
49478,201800049479,10,1915,3,1,1,1.0,45.7058,4.95934
49479,201800049480,10,2040,3,1,1,2.0,45.66052,4.84184
49480,201800049481,3,1440,1,1,1,1.0,45.766,5.072
49481,201800049482,10,445,4,1,1,2.0,45.69686,4.83789
49482,201800049483,10,1555,1,1,1,1.0,45.75,4.9
49483,201800049484,11,340,4,1,1,2.0,45.74698,4.90688
49484,201800049485,10,1720,3,1,1,2.0,45.73342,4.98017
49485,201800049486,10,1700,1,1,1,1.0,45.70584,4.9669
49486,201800049487,11,1315,1,1,1,1.0,45.67902,4.84848
49487,201800049488,10,1940,3,1,1,1.0,45.79182,4.91259
49488,201800049489,11,1840,3,1,1,1.0,45.72859,4.97693
49489,201800049490,11,315,5,1,1,1.0,45.75216,4.8203
49490,201800049491,11,1100,1,1,1,1.0,45.6706,5.0461
49491,201800049492,11,800,2,1,1,8.0,45.69842,4.83643
49492,201800049493,11,930,1,1,1,2.0,45.54353,4.84979
49493,201800049494,10,1110,1,1,9,1.0,45.72457,4.8955
49494,201800049495,11,2145,3,1,1,2.0,45.77849,4.96338
49495,201800049496,7,1620,1,1,1,1.0,45.69889,4.975
49496,201800049497,11,2100,3,1,1,1.0,45.68673,4.84649
49497,201800049498,11,1930,3,1,1,1.0,45.7655,4.98513
49498,201800049499,11,1920,5,1,1,2.0,45.73291,4.9
49499,201800049500,11,2035,5,2,1,1.0,45.74398,4.90609
49500,201800049501,12,130,5,1,1,2.0,45.74573,4.90653
49501,201800049502,12,145,3,1,1,2.0,45.75578,4.98535
49502,201800049503,12,1725,3,1,1,1.0,45.6703,4.8464
49503,201800049504,12,1050,1,2,1,1.0,45.53469,4.87232
49504,201800049505,12,1240,1,1,1,1.0,45.58981,4.77581
49505,201800049506,12,730,3,1,9,2.0,45.65945,4.92242
49506,201800049507,12,1955,5,1,1,8.0,45.80258,4.92639
49507,201800049508,12,1755,2,1,1,1.0,45.74928,4.98737
49508,201800049509,12,1320,1,1,1,1.0,45.78529,4.95587
49509,201800049510,12,545,5,1,1,1.0,45.749,4.907
49510,201800049511,12,605,3,1,1,1.0,45.8449,4.91341
49511,201800049512,12,410,3,1,9,3.0,,
49512,201800049513,12,1405,1,1,1,1.0,45.75356,4.90799
49513,201800049514,12,1400,1,1,1,2.0,45.70196,4.8453
49514,201800049515,12,1530,1,1,1,1.0,45.74554,4.82811
49515,201800049516,12,150,3,1,1,3.0,45.80457,4.92615
49516,201800049517,12,55,3,1,1,1.0,,
49517,201800049518,12,1313,1,1,1,1.0,45.78666,4.80499
49518,201800049519,11,1800,2,1,1,3.0,45.72442,4.97912
49519,201800049520,12,1215,1,1,1,1.0,45.8852,4.89391
49520,201800049521,12,2330,3,1,1,2.0,45.77094,4.79127
49521,201800049522,12,1125,1,1,1,1.0,45.71744,4.86053
49522,201800049523,12,2345,5,1,1,1.0,43.12132,5.95331
49523,201800049524,1,1220,1,1,1,3.0,43.13349,5.98476
49524,201800049525,1,1545,1,1,1,3.0,43.16144,5.76743
49525,201800049526,1,1800,3,1,1,1.0,43.13349,5.98476
49526,201800049527,1,1345,1,1,1,1.0,43.12132,5.95331
49527,201800049528,1,2055,3,1,1,1.0,43.13,5.98
49528,201800049529,1,445,5,1,1,1.0,43.12093,5.9435
49529,201800049530,1,1815,3,1,1,1.0,43.13349,5.98476
49530,201800049531,1,620,3,1,1,1.0,43.12312,6.09686
49531,201800049532,1,120,3,1,1,1.0,43.17871,5.76961
49532,201800049533,1,2030,3,1,1,1.0,43.1434,6.0142
49533,201800049534,2,1840,2,1,1,1.0,43.12312,6.09686
49534,201800049535,2,805,1,1,1,2.0,43.12132,5.95331
49535,201800049536,2,1715,1,1,1,1.0,43.13349,5.98476
49536,201800049537,2,1355,1,1,1,1.0,43.12093,5.9435
49537,201800049538,2,1850,3,1,1,2.0,43.13349,5.98476
49538,201800049539,3,1800,1,1,1,1.0,43.13349,5.98476
49539,201800049540,3,1746,1,1,1,1.0,,
49540,201800049541,3,1338,1,1,1,2.0,43.17871,6.78696
49541,201800049542,3,656,2,1,1,1.0,43.12132,5.95331
49542,201800049543,3,1348,1,1,1,1.0,43.12132,5.95331
49543,201800049544,3,1435,1,1,1,1.0,43.13349,5.98476
49544,201800049545,3,800,1,1,1,3.0,43.19292,5.65186
49545,201800049546,3,1005,1,1,1,3.0,43.16144,5.76743
49546,201800049547,3,540,2,1,1,1.0,43.13349,5.98476
49547,201800049548,3,810,1,1,1,1.0,43.1334,5.98476
49548,201800049549,3,1250,1,1,1,1.0,43.12093,5.90625
49549,201800049550,3,1710,1,1,1,1.0,43.14172,6.00493
49550,201800049551,3,2010,3,1,1,1.0,43.12655,5.89131
49551,201800049552,3,2010,3,1,1,1.0,43.12506,5.90625
49552,201800049553,3,20,3,1,1,1.0,43.1434,6.0142
49553,201800049554,3,15,5,1,1,1.0,43.12132,5.95331
49554,201800049555,3,1215,1,1,1,1.0,43.13349,5.98476
49555,201800049556,3,115,3,1,1,1.0,43.12655,5.89131
49556,201800049557,4,1725,1,1,1,1.0,43.12132,5.95331
49557,201800049558,4,1230,1,1,1,8.0,43.1434,6.0142
49558,201800049559,4,1630,1,1,1,1.0,43.12038,5.84492
49559,201800049560,4,855,1,1,1,1.0,43.16144,5.76743
49560,201800049561,4,1405,1,1,1,1.0,43.1434,6.0142
49561,201800049562,4,1416,1,1,1,1.0,43.12655,5.89131
49562,201800049563,4,1226,1,1,1,1.0,43.12132,5.95331
49563,201800049564,5,1848,1,1,1,1.0,43.13349,5.98476
49564,201800049565,5,1345,1,1,1,3.0,43.13458,6.04716
49565,201800049566,5,1838,1,1,1,1.0,43.13349,5.98476
49566,201800049567,5,1015,1,1,1,1.0,43.1434,6.0142
49567,201800049568,5,1645,1,1,1,1.0,43.12132,5.95331
49568,201800049569,5,905,1,1,1,1.0,43.12655,5.89131
49569,201800049570,6,930,1,1,1,1.0,43.1434,6.0142
49570,201800049571,6,1610,1,1,1,1.0,43.1434,6.0142
49571,201800049572,6,725,1,1,1,1.0,43.12506,5.90625
49572,201800049573,6,1145,1,1,1,1.0,43.16144,5.76743
49573,201800049574,6,1325,1,1,1,1.0,43.19705,5.70657
49574,201800049575,6,115,3,1,1,1.0,43.12312,6.09686
49575,201800049576,6,745,1,1,1,1.0,43.13349,5.98476
49576,201800049577,6,1600,1,1,1,3.0,43.12506,5.90625
49577,201800049578,7,2056,1,1,1,1.0,43.12132,5.95331
49578,201800049579,7,1930,1,1,1,1.0,43.13349,5.95476
49579,201800049580,7,1225,1,1,1,1.0,43.12506,5.90625
49580,201800049581,7,1020,1,1,1,1.0,43.12132,5.95331
49581,201800049582,8,1230,1,1,1,1.0,43.1434,6.0142
49582,201800049583,8,825,1,1,1,1.0,43.12655,5.89131
49583,201800049584,8,955,1,1,1,1.0,43.12132,5.95331
49584,201800049585,8,1222,1,1,1,1.0,43.1434,6.0142
49585,201800049586,8,1058,1,1,1,1.0,43.13349,5.98476
49586,201800049587,8,1258,1,1,1,6.0,43.12931,5.81683
49587,201800049588,9,1330,1,1,1,1.0,43.12132,5.95331
49588,201800049589,9,1245,1,1,1,1.0,43.19705,5.70657
49589,201800049590,9,745,1,1,1,1.0,43.12132,5.95331
49590,201800049591,9,1425,1,1,1,1.0,43.12506,5.90625
49591,201800049592,9,1700,1,1,1,1.0,43.12506,5.90625
49592,201800049593,9,645,3,1,1,1.0,43.12655,5.89131
49593,201800049594,9,855,1,1,1,1.0,43.12506,5.90625
49594,201800049595,9,830,1,1,1,1.0,43.1434,6.0142
49595,201800049596,9,1855,1,1,1,1.0,43.13458,6.04716
49596,201800049597,9,2130,3,1,1,1.0,43.12132,5.95331
49597,201800049598,9,2045,3,1,1,1.0,43.12655,5.89131
49598,201800049599,10,1750,1,1,1,1.0,43.12424,5.872
49599,201800049600,10,1615,1,1,1,1.0,43.1334,6.0142
49600,201800049601,10,635,3,1,1,1.0,43.17871,5.76961
49601,201800049602,10,1130,1,1,1,3.0,43.16144,5.76743
49602,201800049603,10,1230,1,1,1,3.0,43.16144,5.76743
49603,201800049604,10,1825,2,1,1,3.0,43.19298,5.65194
49604,201800049605,10,837,1,1,1,3.0,43.12132,5.95331
49605,201800049606,10,1810,2,1,1,1.0,43.12424,5.872
49606,201800049607,10,715,3,1,1,1.0,43.12506,5.90625
49607,201800049608,10,1745,1,1,1,2.0,43.13349,5.98476
49608,201800049609,10,2255,3,1,1,2.0,43.12132,5.95331
49609,201800049610,11,1540,1,1,1,2.0,43.12931,5.81683
49610,201800049611,11,800,1,1,1,3.0,43.13349,5.98476
49611,201800049612,11,615,3,1,1,2.0,43.12312,6.09686
49612,201800049613,11,1740,3,1,1,1.0,43.13349,5.98476
49613,201800049614,11,1715,1,1,1,1.0,43.13349,5.98476
49614,201800049615,11,1955,3,1,1,1.0,43.12506,5.90625
49615,201800049616,11,1835,3,1,1,2.0,43.13349,5.98476
49616,201800049617,11,1000,1,1,1,2.0,43.13349,5.98476
49617,201800049618,12,820,1,1,1,1.0,43.12132,5.95331
49618,201800049619,12,1330,1,1,1,1.0,43.13458,6.04716
49619,201800049620,12,1830,3,1,1,2.0,43.13349,5.98476
49620,201800049621,12,833,1,1,1,1.0,43.12931,5.81683
49621,201800049622,12,230,3,1,1,1.0,43.17374,5.28204
49622,201800049623,12,1950,3,1,1,1.0,43.27675,5.58722
49623,201800049624,1,740,3,1,1,1.0,,
49624,201800049625,1,1215,1,1,1,1.0,43.29174,5.42451
49625,201800049626,1,1620,1,1,1,1.0,43.32694,5.42014
49626,201800049627,1,700,2,1,1,1.0,,
49627,201800049628,1,1528,1,1,1,2.0,43.28327,5.40036
49628,201800049629,1,2010,3,1,1,2.0,43.40363,5.31053
49629,201800049630,1,930,1,1,1,8.0,,
49630,201800049631,1,1950,3,1,1,2.0,,
49631,201800049632,1,1230,1,1,9,1.0,,
49632,201800049633,1,1730,3,1,1,1.0,,
49633,201800049634,1,1630,1,1,1,1.0,,
49634,201800049635,1,1530,1,1,1,1.0,43.245,5.21532
49635,201800049636,1,1600,1,1,1,1.0,,
49636,201800049637,1,910,1,1,1,1.0,43.28928,5.44509
49637,201800049638,12,1755,2,1,1,1.0,43.38119,5.35373
49638,201800049639,1,700,1,1,1,8.0,43.23275,5.58712
49639,201800049640,1,1735,1,1,1,1.0,43.32095,5.36421
49640,201800049641,1,950,1,1,1,2.0,,
49641,201800049642,1,1658,1,1,1,1.0,,
49642,201800049643,1,2355,3,1,1,1.0,,
49643,201800049644,1,1740,1,1,1,1.0,,
49644,201800049645,1,2200,3,1,1,1.0,,
49645,201800049646,1,1620,1,1,1,1.0,,
49646,201800049647,1,1720,1,1,1,1.0,,
49647,201800049648,1,2015,3,1,1,1.0,43.25703,5.59298
49648,201800049649,1,633,3,1,1,1.0,43.42802,5.38619
49649,201800049650,1,155,3,1,1,1.0,,
49650,201800049651,1,1434,1,1,1,1.0,,
49651,201800049652,1,1900,3,1,1,1.0,,
49652,201800049653,1,1700,1,1,1,1.0,,
49653,201800049654,1,1825,3,1,1,1.0,43.23297,5.16114
49654,201800049655,1,1615,1,1,1,2.0,,
49655,201800049656,1,910,1,1,1,1.0,,
49656,201800049657,1,2330,3,1,1,1.0,,
49657,201800049658,1,300,3,1,1,1.0,,
49658,201800049659,1,915,1,1,1,1.0,,
49659,201800049660,1,715,3,1,1,1.0,,
49660,201800049661,1,1845,3,1,1,1.0,,
49661,201800049662,1,1315,1,1,1,2.0,,
49662,201800049663,1,245,3,1,1,1.0,,
49663,201800049664,1,1000,1,1,1,3.0,43.34302,5.37608
49664,201800049665,1,1240,1,1,1,3.0,,
49665,201800049666,1,1800,3,1,1,3.0,43.41801,5.27326
49666,201800049667,1,810,1,2,1,5.0,43.28903,5.44466
49667,201800049668,1,932,1,1,1,1.0,43.28369,5.39011
49668,201800049669,1,2235,3,1,1,1.0,,
49669,201800049670,1,855,1,1,1,1.0,,
49670,201800049671,2,1320,1,1,1,2.0,43.4094,5.28588
49671,201800049672,2,1300,1,1,1,2.0,43.28273,5.394
49672,201800049673,2,2300,3,1,1,1.0,,
49673,201800049674,2,20,3,1,1,1.0,,
49674,201800049675,2,1400,1,1,1,1.0,,
49675,201800049676,2,210,3,1,1,1.0,,
49676,201800049677,1,1725,1,1,1,1.0,43.31144,5.36708
49677,201800049678,2,1655,1,1,9,1.0,43.37683,5.35863
49678,201800049679,2,700,3,1,9,2.0,43.28658,5.50857
49679,201800049680,2,1940,3,1,1,2.0,43.32954,5.35556
49680,201800049681,2,1750,3,1,1,1.0,,
49681,201800049682,2,429,5,1,1,1.0,,
49682,201800049683,1,1545,1,1,1,1.0,43.42946,5.39865
49683,201800049684,2,500,3,1,1,1.0,,
49684,201800049685,2,1145,1,1,1,1.0,,
49685,201800049686,2,1120,1,1,1,1.0,,
49686,201800049687,2,2250,3,1,1,1.0,,
49687,201800049688,2,1030,1,1,1,1.0,,
49688,201800049689,2,2015,3,1,1,1.0,43.28351,5.40077
49689,201800049690,2,1122,1,1,1,1.0,,
49690,201800049691,2,915,1,1,1,1.0,43.29049,5.44867
49691,201800049692,2,1830,2,1,1,1.0,,
49692,201800049693,2,515,3,1,1,1.0,43.26065,5.5913
49693,201800049694,2,1750,1,1,1,1.0,,
49694,201800049695,2,715,1,1,1,2.0,,
49695,201800049696,2,1900,3,1,1,1.0,,
49696,201800049697,2,1320,1,1,1,1.0,,
49697,201800049698,2,815,1,1,1,1.0,,
49698,201800049699,2,1455,1,1,1,1.0,43.33477,5.35395
49699,201800049700,2,1915,4,1,1,1.0,,
49700,201800049701,2,1300,1,1,1,2.0,,
49701,201800049702,2,1945,3,1,1,2.0,,
49702,201800049703,2,930,1,1,1,4.0,,
49703,201800049704,2,1730,1,1,1,1.0,,
49704,201800049705,2,800,1,1,1,1.0,,
49705,201800049706,2,1315,1,1,1,1.0,,
49706,201800049707,2,1815,2,1,1,1.0,43.40673,5.32885
49707,201800049708,2,1040,1,1,1,2.0,,
49708,201800049709,2,1830,3,1,1,2.0,43.29137,5.36575
49709,201800049710,2,110,3,1,1,1.0,,
49710,201800049711,2,1310,1,1,4,1.0,43.32123,5.37575
49711,201800049712,2,900,1,1,1,1.0,,
49712,201800049713,2,110,3,1,1,1.0,43.48768,5.24052
49713,201800049714,2,1400,1,1,1,1.0,,
49714,201800049715,2,1900,3,1,1,6.0,43.28334,5.5749
49715,201800049716,3,1925,3,1,1,1.0,43.39965,5.09506
49716,201800049717,3,830,1,1,1,3.0,,
49717,201800049718,3,525,3,1,1,1.0,,
49718,201800049719,3,950,1,1,1,3.0,,
49719,201800049720,3,1140,1,1,1,1.0,43.26479,5.58769
49720,201800049721,3,1515,1,1,1,2.0,43.2923,5.4792
49721,201800049722,3,900,1,1,1,8.0,,
49722,201800049723,2,825,1,1,1,1.0,,
49723,201800049724,2,645,2,1,1,1.0,,
49724,201800049725,3,1750,1,1,1,2.0,43.25999,5.59178
49725,201800049726,3,1530,1,1,1,1.0,43.30213,5.36623
49726,201800049727,3,1720,1,1,1,1.0,43.36504,5.3604
49727,201800049728,3,2147,3,1,9,1.0,,
49728,201800049729,3,915,1,1,1,1.0,43.28288,5.39729
49729,201800049730,3,445,3,1,9,1.0,43.34513,5.37451
49730,201800049731,3,1850,5,1,9,1.0,,
49731,201800049732,3,45,3,1,1,1.0,,
49732,201800049733,3,1900,3,1,1,1.0,,
49733,201800049734,3,350,3,2,1,2.0,,
49734,201800049735,3,2128,3,1,1,1.0,43.41368,5.27983
49735,201800049736,3,900,1,1,1,1.0,43.29565,1.01023
49736,201800049737,3,1400,1,1,1,1.0,43.29407,5.36523
49737,201800049738,3,1750,1,1,1,1.0,43.33579,5.37705
49738,201800049739,3,820,1,1,1,1.0,43.4041,5.30298
49739,201800049740,3,1040,1,1,4,1.0,43.40401,5.30333
49740,201800049741,3,1435,1,1,1,1.0,43.4122,5.28252
49741,201800049742,3,2120,3,1,1,1.0,43.38882,5.24519
49742,201800049743,3,700,1,1,1,3.0,43.22436,5.58231
49743,201800049744,3,805,1,1,1,3.0,43.41221,5.28174
49744,201800049745,3,415,3,1,1,1.0,,
49745,201800049746,3,1600,1,1,1,1.0,,
49746,201800049747,3,925,1,1,1,2.0,43.2103,5.58323
49747,201800049748,3,1220,1,1,1,2.0,43.25454,5.59476
49748,201800049749,3,915,1,1,1,1.0,43.28791,5.54647
49749,201800049750,3,805,1,1,1,1.0,43.30515,5.36547
49750,201800049751,3,1720,1,1,1,1.0,,
49751,201800049752,3,1700,1,1,1,1.0,43.4168,5.36516
49752,201800049753,3,1915,3,1,1,1.0,43.48851,5.4077
49753,201800049754,3,800,1,1,1,1.0,43.35788,5.36281
49754,201800049755,3,830,1,1,4,1.0,43.40677,5.32895
49755,201800049756,3,1030,1,1,1,4.0,43.38897,5.30384
49756,201800049757,3,1315,1,1,1,1.0,43.33337,5.37765
49757,201800049758,3,1625,1,1,1,1.0,,
49758,201800049759,3,525,3,1,1,1.0,,
49759,201800049760,3,1305,1,1,1,1.0,43.41146,5.28272
49760,201800049761,3,1615,1,1,1,1.0,43.41443,5.36483
49761,201800049762,3,2150,3,1,1,1.0,43.4369,5.25262
49762,201800049763,3,1331,1,1,9,1.0,43.33085,5.35424
49763,201800049764,3,830,1,1,1,1.0,,
49764,201800049765,3,1700,2,1,1,1.0,,
49765,201800049766,3,1920,2,1,9,1.0,,
49766,201800049767,3,2005,3,1,1,1.0,43.39245,5.13044
49767,201800049768,3,1300,1,1,1,1.0,43.294,5.47121
49768,201800049769,3,1900,2,1,1,1.0,43.41624,5.27623
49769,201800049770,3,830,1,1,1,1.0,43.28785,5.50236
49770,201800049771,3,1515,1,1,9,1.0,43.41039,5.28473
49771,201800049772,3,2145,3,1,1,1.0,43.3194,5.3636
49772,201800049773,3,750,1,1,1,1.0,,
49773,201800049774,4,1055,1,1,9,1.0,,
49774,201800049775,4,1450,1,2,9,1.0,43.37791,5.35717
49775,201800049776,4,1230,1,1,1,1.0,43.2416,5.02256
49776,201800049777,4,547,5,1,1,1.0,43.28277,5.39154
49777,201800049778,4,1655,1,1,1,1.0,43.37562,5.31895
49778,201800049779,4,1700,1,1,1,7.0,,
49779,201800049780,4,1755,1,1,1,1.0,,
49780,201800049781,4,1845,1,1,1,1.0,,
49781,201800049782,4,1350,1,1,1,1.0,43.28457,5.57172
49782,201800049783,4,1540,1,1,9,1.0,43.33988,5.37629
49783,201800049784,4,15,3,1,1,1.0,43.32115,5.37734
49784,201800049785,4,1040,1,1,1,1.0,,
49785,201800049786,4,418,5,2,1,2.0,43.1728,5.2158
49786,201800049787,4,850,1,1,1,2.0,,
49787,201800049788,4,2025,3,1,1,3.0,43.27841,5.58629
49788,201800049789,4,1250,1,1,1,1.0,43.4047,5.3399
49789,201800049790,4,530,3,1,1,1.0,43.3896,5.13717
49790,201800049791,4,1710,1,1,1,1.0,43.36892,5.36075
49791,201800049792,4,1900,1,1,1,3.0,43.2841,5.5913
49792,201800049793,4,720,1,1,1,1.0,43.33451,5.37739
49793,201800049794,4,315,3,1,1,1.0,43.35798,5.34524
49794,201800049795,4,725,1,1,1,1.0,43.35735,5.36261
49795,201800049796,4,725,1,1,1,1.0,43.32247,5.37785
49796,201800049797,4,1840,2,1,1,1.0,,
49797,201800049798,4,1800,1,1,1,1.0,43.28511,5.52522
49798,201800049799,4,1730,1,1,1,1.0,43.41369,5.28042
49799,201800049800,4,1300,1,1,1,1.0,43.29008,5.44776
49800,201800049801,4,1800,1,1,1,1.0,43.40562,5.32135
49801,201800049802,4,2235,3,1,1,1.0,43.29266,5.47389
49802,201800049803,4,850,1,1,1,1.0,,
49803,201800049804,4,45,3,1,1,1.0,43.35968,5.36191
49804,201800049805,4,1350,1,1,1,1.0,,
49805,201800049806,4,1245,1,1,1,1.0,,
49806,201800049807,4,1025,1,1,1,1.0,43.28732,5.43864
49807,201800049808,4,1718,1,1,1,1.0,43.19132,5.2239
49808,201800049809,4,900,1,1,1,1.0,43.33701,5.37689
49809,201800049810,4,830,2,1,1,1.0,43.28033,5.24263
49810,201800049811,4,1030,1,1,9,1.0,43.40223,5.04238
49811,201800049812,4,2100,3,1,1,1.0,43.31031,5.36578
49812,201800049813,4,900,1,1,1,1.0,,
49813,201800049814,5,105,3,1,1,1.0,43.40537,5.31974
49814,201800049815,5,55,3,1,9,1.0,43.40505,5.3186
49815,201800049816,4,2020,2,1,1,8.0,43.238,5.591
49816,201800049817,4,1850,1,1,1,2.0,43.4167,5.3653
49817,201800049818,5,445,3,1,1,1.0,43.3363,5.35167
49818,201800049819,5,1120,1,1,1,2.0,43.4167,5.3654
49819,201800049820,5,2220,3,1,1,1.0,43.49285,5.23963
49820,201800049821,5,808,1,1,1,1.0,43.45778,5.40177
49821,201800049822,5,1820,1,1,1,1.0,43.41344,5.36443
49822,201800049823,5,2000,1,1,1,1.0,43.5114,5.4211
49823,201800049824,5,512,4,1,1,1.0,43.20301,5.22354
49824,201800049825,5,140,3,1,1,1.0,43.15503,5.35177
49825,201800049826,5,110,3,1,1,1.0,43.40203,5.10642
49826,201800049827,5,2010,2,1,1,2.0,43.2522,5.59551
49827,201800049828,5,2347,5,1,1,1.0,43.29868,5.42497
49828,201800049829,5,2052,2,1,1,1.0,43.32995,5.41031
49829,201800049830,5,947,1,1,1,2.0,43.29282,5.45433
49830,201800049831,5,810,1,1,1,2.0,43.37808,5.31769
49831,201800049832,5,825,1,1,1,2.0,43.26302,5.14502
49832,201800049833,5,810,1,1,1,2.0,,
49833,201800049834,5,850,1,1,1,2.0,43.32799,5.37819
49834,201800049835,5,1350,1,1,9,1.0,,
49835,201800049836,5,1525,1,1,9,1.0,,
49836,201800049837,5,1640,1,1,9,1.0,,
49837,201800049838,5,1140,1,1,1,3.0,43.4057,5.3212
49838,201800049839,5,2350,3,1,1,1.0,43.34329,5.37596
49839,201800049840,5,1800,1,1,1,1.0,43.28381,5.40281
49840,201800049841,5,2040,2,1,1,1.0,43.28502,5.419
49841,201800049842,5,1330,1,1,1,1.0,43.29359,5.36292
49842,201800049843,5,1510,1,1,1,1.0,43.3264,5.37825
49843,201800049844,5,1640,1,1,1,1.0,43.39704,5.35009
49844,201800049845,5,1800,1,1,1,1.0,43.29306,5.47524
49845,201800049846,5,1800,1,1,1,1.0,43.24428,5.59441
49846,201800049847,5,1505,1,1,1,2.0,43.33418,5.35415
49847,201800049848,5,823,1,1,1,1.0,43.29483,5.42632
49848,201800049849,5,700,1,1,1,1.0,43.3191,5.4226
49849,201800049850,5,1045,1,1,1,1.0,43.2854,5.5155
49850,201800049851,5,1045,1,1,1,1.0,43.29928,5.35778
49851,201800049852,5,1730,1,1,1,1.0,43.28464,5.41499
49852,201800049853,5,1715,1,1,1,1.0,43.41214,5.36437
49853,201800049854,5,815,1,1,1,8.0,43.3885,5.3511
