Num_Acc,catv,obs,obsm,manv
201800000653,07,00,2,23
201800000653,14,00,2,01
201800000654,07,00,2,01
201800000654,07,00,2,01
201800000654,07,00,2,01
201800000655,07,00,2,09
201800000655,30,00,2,15
201800000656,07,00,1,01
201800000657,07,13,0,01
201800000658,07,00,2,15
201800000658,07,00,2,01
201800000659,02,00,0,01
201800000660,39,00,2,01
201800000660,07,00,4,01
201800000661,33,00,2,01
201800000661,07,00,0,15
201800000662,02,00,2,01
201800000662,07,00,2,15
201800000663,31,00,0,15
201800000664,07,00,1,01
201800000665,07,00,1,15
201800000666,07,00,2,00
201800000666,01,00,2,00
201800000667,02,00,2,01
201800000667,07,06,2,15
201800000668,07,00,2,13
201800000668,07,00,2,01
201800000669,13,06,2,13
201800000669,10,00,2,21
201800000670,07,00,0,02
201800000670,07,00,2,02
201800000671,02,00,2,15
201800000671,07,00,0,01
201800000672,07,00,0,01
201800000673,07,00,1,01
201800000674,07,00,2,01
201800000674,07,07,2,01
201800000675,07,06,0,01
201800000676,07,00,2,01
201800000676,07,00,2,01
201800000677,07,16,0,01
201800000678,33,00,2,17
201800000678,07,00,2,15
201800000679,20,00,0,01
201800000680,02,00,2,17
201800000680,07,00,2,00
201800000681,07,00,2,02
201800000681,07,00,2,01
201800000681,07,00,2,01
201800000682,07,00,1,01
201800000683,07,00,1,01
201800000684,07,09,2,01
201800000684,07,00,2,01
201800000685,10,00,2,15
201800000685,31,00,2,01
201800000686,07,00,9,02
201800000686,14,06,0,01
201800000687,33,00,0,01
201800000688,01,12,0,00
201800000689,02,03,0,01
201800000690,01,00,2,00
201800000690,07,00,9,00
201800000691,07,00,1,01
201800000692,07,13,0,01
201800000693,07,12,2,01
201800000693,01,09,0,01
201800000693,07,00,2,01
201800000694,07,00,2,16
201800000694,99,00,2,00
201800000695,07,00,1,01
201800000696,07,00,1,03
201800000697,07,02,0,01
201800000698,10,13,0,01
201800000699,30,00,1,01
201800000700,01,00,2,01
201800000700,07,00,2,15
201800000701,33,00,2,01
201800000701,07,00,2,15
201800000702,07,08,0,01
201800000703,02,00,0,01
201800000704,10,00,1,04
201800000705,07,03,2,17
201800000705,07,00,2,02
201800000706,17,03,0,15
201800000707,10,09,0,01
201800000707,07,00,2,00
201800000708,07,08,0,01
201800000709,07,00,1,01
201800000710,30,00,1,16
201800000711,33,07,0,13
201800000712,07,00,2,13
201800000712,07,00,2,01
201800000713,07,16,0,21
201800000714,10,00,2,01
201800000714,07,00,2,13
201800000715,07,00,9,02
201800000715,01,00,2,02
201800000716,33,13,0,01
201800000717,07,02,0,14
201800000718,38,00,2,01
201800000718,07,00,2,15
201800000719,02,00,0,00
201800000720,07,00,2,13
201800000720,07,00,2,01
201800000721,02,00,2,01
201800000721,10,00,2,15
201800000722,01,00,2,19
201800000722,07,00,2,01
201800000723,07,00,2,13
201800000723,02,00,0,00
201800000724,33,07,0,16
201800000725,07,00,1,04
201800000726,07,13,0,14
201800000727,33,15,0,14
201800000728,07,00,2,15
201800000728,33,00,2,01
201800000729,02,00,2,01
201800000729,07,00,2,15
201800000730,07,15,0,01
201800000731,07,00,2,15
201800000731,33,00,2,17
201800000732,07,13,0,13
201800000733,01,00,2,01
201800000733,07,00,2,19
201800000734,07,02,0,01
201800000735,07,00,2,01
201800000735,07,00,2,15
201800000736,01,01,0,01
201800000736,07,00,2,22
201800000737,07,00,1,01
201800000738,07,13,2,01
201800000738,07,07,2,13
201800000739,07,00,0,19
201800000739,01,00,2,01
201800000740,07,00,2,11
201800000740,07,00,2,01
201800000741,07,00,2,13
201800000741,07,00,2,01
201800000742,07,00,2,01
201800000742,07,00,2,01
201800000742,07,00,2,16
201800000743,07,00,1,01
201800000744,02,00,2,01
201800000744,07,00,2,01
201800000745,07,00,1,01
201800000746,02,00,0,01
201800000747,07,00,2,15
201800000747,02,00,2,01
201800000748,13,00,9,15
201800000748,01,00,2,01
201800000749,30,12,0,01
201800000750,36,13,0,01
201800000751,33,00,2,21
201800000751,21,00,2,15
201800000752,07,00,0,01
201800000752,07,00,0,15
201800000753,07,13,0,01
201800000754,07,02,0,01
201800000755,03,06,0,01
201800000756,07,00,1,01
201800000757,07,00,1,16
201800000758,07,06,0,01
201800000759,07,02,0,01
201800000760,07,00,2,01
201800000760,07,00,2,01
201800000760,07,00,2,11
201800000761,07,01,0,17
201800000762,07,00,0,01
201800000763,33,00,0,01
201800000764,07,00,1,16
201800000765,07,13,2,21
201800000765,07,13,2,21
201800000765,10,00,2,13
201800000766,33,00,2,17
201800000766,36,00,2,15
201800000767,33,00,0,01
201800000768,07,13,2,05
201800000768,38,00,2,01
201800000769,02,00,2,11
201800000769,07,00,2,01
201800000770,07,00,2,17
201800000770,16,00,0,15
201800000771,07,00,1,01
201800000772,07,02,0,01
201800000773,07,03,0,13
201800000774,07,00,2,15
201800000774,07,00,2,01
201800000775,07,06,0,01
201800000776,02,00,0,01
201800000777,02,15,0,01
201800000778,07,00,2,17
201800000778,07,00,2,01
201800000778,38,00,2,01
201800000779,07,00,2,15
201800000779,07,00,2,01
201800000779,07,00,2,23
201800000780,02,00,0,01
201800000780,07,00,2,01
201800000781,07,13,0,00
201800000782,07,01,0,13
201800000783,33,11,0,16
201800000784,10,13,0,01
201800000785,07,00,2,09
201800000785,02,00,0,01
201800000786,07,00,1,01
201800000787,07,00,2,17
201800000787,07,00,0,15
201800000788,34,00,2,13
201800000788,07,00,2,01
201800000789,07,02,0,13
201800000790,02,12,0,00
201800000791,07,00,2,09
201800000791,31,00,2,15
201800000792,17,00,0,15
201800000792,30,00,2,01
201800000793,07,00,0,19
201800000793,33,00,0,21
201800000794,07,08,0,13
201800000795,31,13,0,13
201800000796,02,00,2,17
201800000796,07,00,2,15
201800000797,02,00,2,00
201800000797,07,00,0,19
201800000798,10,00,0,01
201800000798,07,00,2,02
201800000798,07,00,2,02
201800000798,07,00,2,02
201800000798,07,00,2,02
201800000799,07,01,0,00
201800000800,07,00,2,13
201800000800,38,00,2,01
201800000801,33,00,2,17
201800000801,07,00,2,02
201800000801,07,00,2,01
201800000801,07,00,9,01
201800000802,02,00,0,01
201800000802,02,00,0,01
201800000803,07,00,2,15
201800000803,07,00,2,01
201800000804,33,00,0,17
201800000805,07,00,1,01
201800000806,02,13,0,13
201800000807,33,00,0,00
201800000808,02,00,0,00
201800000809,07,06,0,14
201800000810,07,00,2,17
201800000810,33,02,2,17
201800000811,07,13,0,00
201800000812,01,00,2,01
201800000812,07,00,2,09
201800000813,01,00,2,09
201800000813,07,00,2,09
201800000813,99,00,2,00
201800000814,07,00,2,01
201800000814,07,08,0,23
201800000814,07,00,2,23
201800000815,07,00,2,01
201800000815,10,00,2,01
201800000816,07,00,1,15
201800000817,07,00,2,01
201800000817,31,00,2,01
201800000818,07,00,1,01
201800000819,07,00,2,15
201800000819,33,00,2,01
201800000819,07,00,2,01
201800000820,10,00,2,13
201800000820,07,00,2,01
201800000820,07,00,2,01
201800000820,07,00,2,01
201800000821,07,00,1,02
201800000822,07,00,6,14
201800000822,99,00,2,02
201800000823,02,00,2,00
201800000823,07,00,6,15
201800000824,07,00,2,13
201800000824,07,00,2,21
201800000825,07,00,2,15
201800000825,07,00,2,01
201800000826,07,00,2,15
201800000826,33,00,2,01
201800000827,07,00,2,16
201800000827,01,00,2,01
201800000828,10,00,6,16
201800000828,01,00,2,16
201800000829,02,00,2,01
201800000829,07,00,0,09
201800000830,07,12,0,01
201800000830,07,00,2,01
201800000831,30,00,2,08
201800000831,07,00,2,15
201800000832,07,00,2,09
201800000832,07,00,2,01
201800000833,33,12,0,16
201800000834,07,00,1,01
201800000835,07,00,2,01
201800000835,07,13,2,19
201800000836,07,00,2,05
201800000836,10,00,2,01
201800000837,07,00,2,11
201800000837,07,00,2,01
201800000838,30,00,2,00
201800000838,07,00,2,15
201800000839,07,00,2,15
201800000839,31,00,2,01
201800000840,07,06,0,14
201800000840,07,00,2,02
201800000841,07,00,0,24
201800000841,01,01,0,01
201800000841,07,00,2,02
201800000842,07,00,1,01
201800000843,01,00,2,01
201800000843,10,00,2,17
201800000844,07,00,1,00
201800000845,07,00,2,19
201800000845,07,00,2,01
201800000846,07,00,2,17
201800000846,07,12,2,15
201800000846,07,00,2,02
201800000847,10,00,2,02
201800000847,02,00,2,01
201800000848,07,00,2,15
201800000848,32,00,2,02
201800000849,10,00,2,01
201800000849,07,07,2,01
201800000850,07,00,1,01
201800000851,14,00,2,02
201800000851,07,00,2,01
201800000852,03,00,1,00
201800000853,07,00,2,15
201800000853,01,00,2,01
201800000854,07,00,2,01
201800000854,07,00,2,19
201800000855,07,00,2,13
201800000855,02,00,2,13
201800000856,07,13,0,00
201800000857,07,13,0,15
201800000858,07,06,0,14
201800000859,02,15,0,01
201800000860,17,06,0,14
201800000861,33,00,2,01
201800000861,07,00,2,19
201800000862,10,00,2,17
201800000862,10,00,2,01
201800000863,07,00,1,01
201800000864,01,00,0,01
201800000864,07,00,2,16
201800000865,31,00,2,01
201800000865,07,00,2,01
201800000866,33,00,2,15
201800000866,07,00,2,09
201800000867,02,06,0,01
201800000868,30,00,0,00
201800000869,07,00,2,01
201800000869,99,00,2,00
201800000870,10,00,0,04
201800000870,02,00,2,01
201800000871,33,00,2,17
201800000871,07,00,2,11
201800000872,07,00,1,01
201800000873,02,09,0,01
201800000874,07,00,2,19
201800000874,07,00,2,01
201800000875,07,13,0,01
201800000876,33,13,0,02
201800000877,02,00,2,00
201800000877,07,00,2,09
201800000878,07,00,1,17
201800000879,02,00,0,01
201800000880,07,13,0,01
201800000881,33,00,2,01
201800000881,07,00,2,19
201800000882,07,00,2,01
201800000882,07,00,2,01
201800000882,07,00,2,05
201800000883,07,00,2,01
201800000883,10,00,0,01
201800000884,07,00,2,15
201800000884,33,00,2,01
201800000885,33,00,2,01
201800000885,07,00,2,01
201800000886,07,00,2,13
201800000886,10,00,2,01
201800000887,07,00,2,13
201800000887,07,00,2,01
201800000887,07,00,2,01
201800000888,07,00,1,15
201800000889,07,06,0,01
201800000890,31,00,0,15
201800000890,07,00,2,01
201800000891,07,04,0,01
201800000892,07,00,2,01
201800000892,02,00,2,01
201800000893,07,00,2,09
201800000893,07,00,2,11
201800000894,01,00,2,19
201800000894,37,00,2,01
201800000895,07,00,1,01
201800000896,07,03,0,01
201800000897,07,00,4,01
201800000897,39,00,2,01
201800000898,07,00,2,13
201800000898,07,00,2,01
201800000898,07,00,2,13
201800000898,07,00,2,01
201800000899,07,00,1,01
201800000900,07,00,1,00
201800000901,07,00,2,19
201800000901,02,00,2,01
201800000902,33,00,2,01
201800000902,07,00,0,01
201800000903,10,00,2,21
201800000903,32,00,2,01
201800000903,10,00,0,09
201800000904,02,00,2,01
201800000904,07,00,2,01
201800000905,37,00,2,01
201800000905,07,00,2,13
201800000906,07,00,2,01
201800000906,02,00,2,15
201800000907,07,00,2,01
201800000907,07,00,2,15
201800000908,07,00,2,01
201800000908,33,00,2,01
201800000909,10,02,6,01
201800000910,07,00,2,01
201800000910,07,00,2,01
201800000911,07,00,2,15
201800000911,02,00,2,01
201800000912,07,00,2,01
201800000912,10,00,2,01
201800000913,01,00,2,01
201800000913,07,00,9,15
201800000914,07,13,9,01
201800000914,01,00,2,01
201800000915,02,07,0,01
201800000916,07,06,0,01
201800000917,07,00,2,00
201800000917,31,00,2,01
201800000918,07,00,2,01
201800000918,07,00,2,01
201800000919,33,03,0,11
201800000920,01,00,2,01
201800000920,07,00,9,17
201800000921,10,00,0,02
201800000922,07,03,2,01
201800000922,07,00,2,13
201800000923,33,00,0,02
201800000924,07,06,0,19
201800000925,07,13,0,02
201800000926,07,00,2,19
201800000926,07,00,2,01
201800000927,02,06,0,02
201800000928,02,00,2,01
201800000928,07,00,2,15
201800000929,02,00,2,01
201800000929,31,00,2,01
201800000930,07,00,9,09
201800000930,01,00,2,16
201800000931,07,00,2,09
201800000931,31,00,2,01
201800000932,07,00,2,02
201800000932,02,00,0,02
201800000933,03,00,2,00
201800000933,21,00,2,00
201800000934,33,06,0,01
201800000935,02,00,2,01
201800000935,07,00,2,13
201800000936,02,00,2,17
201800000936,07,00,2,17
201800000937,07,08,0,01
201800000938,02,00,0,02
201800000939,99,00,1,01
201800000940,33,06,0,01
201800000941,07,00,1,01
201800000942,07,00,1,01
201800000943,33,13,0,01
201800000944,07,00,2,01
201800000944,07,00,2,00
201800000945,02,01,0,15
201800000946,07,00,1,01
201800000947,33,00,0,01
201800000948,07,00,2,01
201800000948,07,00,2,13
201800000949,02,00,0,01
201800000950,31,00,0,01
201800000951,02,00,2,01
201800000951,07,00,2,15
201800000952,07,08,0,01
201800000953,16,00,0,15
201800000953,01,00,2,01
201800000954,07,00,2,01
201800000954,01,00,2,19
201800000955,02,15,0,01
201800000956,10,00,2,01
201800000956,07,00,2,15
201800000957,07,00,0,01
201800000958,10,00,2,09
201800000958,07,00,2,01
201800000959,07,13,0,01
201800000960,07,00,2,09
201800000960,35,00,2,09
201800000961,07,00,2,01
201800000961,07,00,2,19
201800000962,07,01,0,19
201800000963,07,00,1,02
201800000964,07,00,1,01
201800000965,07,11,0,01
201800000966,07,00,2,07
201800000966,07,00,2,02
201800000967,07,00,2,01
201800000967,07,00,2,00
201800000968,07,00,2,00
201800000968,07,00,2,01
201800000969,07,00,2,01
201800000969,07,00,2,01
201800000970,07,00,1,20
201800000971,34,08,0,21
201800000972,07,02,0,00
201800000973,07,15,2,21
201800000973,07,00,2,15
201800000974,07,04,0,01
201800000975,07,00,0,16
201800000975,16,00,2,02
201800000976,10,00,1,16
201800000977,07,00,1,09
201800000978,07,00,2,13
201800000978,07,00,2,01
201800000978,07,00,2,00
201800000979,07,00,2,17
201800000979,07,00,2,01
201800000979,07,00,2,02
201800000980,07,00,2,15
201800000980,33,00,2,01
201800000981,10,06,0,01
201800000982,01,01,0,01
201800000982,07,01,0,17
201800000983,07,00,0,01
201800000984,01,00,2,01
201800000984,07,00,2,09
201800000985,07,00,2,15
201800000985,07,00,2,01
201800000986,07,00,1,01
201800000987,07,00,1,09
201800000988,07,00,2,09
201800000988,01,00,2,00
201800000989,07,00,1,01
201800000990,07,00,1,15
201800000991,07,00,2,15
201800000991,01,00,2,01
201800000992,07,00,2,02
201800000992,07,00,0,01
201800000993,07,00,2,16
201800000993,33,00,2,17
201800000994,07,00,1,14
201800000995,33,00,2,01
201800000995,07,00,0,19
201800000996,33,00,6,01
201800000997,07,00,2,00
201800000997,02,00,2,00
201800000998,07,00,0,15
201800000998,33,00,2,17
201800000999,07,00,2,16
201800000999,02,00,2,18
201800001000,01,00,0,00
201800001001,07,00,0,15
201800001001,02,00,2,02
201800001002,33,00,0,01
201800001003,02,00,2,01
201800001003,07,00,2,01
201800001004,07,08,0,01
201800001005,10,00,2,09
201800001005,07,00,2,02
201800001006,33,12,0,18
201800001007,02,00,2,01
201800001007,07,00,2,15
201800001008,07,00,1,01
201800001009,33,00,2,01
201800001009,07,00,2,15
201800001010,07,00,2,01
201800001010,01,00,2,01
201800001011,07,00,2,01
201800001011,15,00,2,01
201800001012,33,00,2,02
201800001012,07,00,0,15
201800001013,01,00,2,01
201800001013,07,00,9,00
201800001014,07,08,0,01
201800001015,17,00,4,01
201800001015,39,06,2,01
201800001016,02,00,2,17
201800001016,07,00,0,11
201800001017,03,00,2,15
201800001017,07,00,2,01
201800001018,07,00,1,01
201800001019,07,00,2,15
201800001019,33,00,2,01
201800001020,33,00,0,01
201800001021,02,00,1,02
201800001022,07,13,,
201800001023,38,00,2,01
201800001023,01,00,0,19
201800001024,15,00,0,01
201800001024,07,00,9,01
201800001025,02,00,0,01
201800001026,07,13,0,01
201800001027,07,00,2,01
201800001027,07,00,2,13
201800001028,07,00,2,02
201800001028,01,00,2,02
201800001029,07,00,2,01
201800001029,01,00,2,01
201800001030,01,00,2,01
201800001030,01,00,2,01
201800001031,07,13,0,01
201800001032,07,02,0,13
201800001033,10,13,0,01
201800001034,02,13,0,01
201800001035,07,00,0,15
201800001035,02,00,2,01
201800001036,01,00,2,01
201800001036,07,00,9,01
201800001037,07,00,2,17
201800001037,07,13,2,01
201800001038,07,06,0,02
201800001039,07,13,0,17
201800001039,07,00,9,01
201800001040,07,14,9,01
201800001040,01,14,2,01
201800001041,07,00,2,01
201800001041,07,00,2,01
201800001042,02,00,2,02
201800001042,21,00,2,02
201800001043,07,03,0,01
201800001044,07,00,2,02
201800001044,07,05,0,02
201800001045,10,00,2,01
201800001045,07,06,2,15
201800001046,10,00,2,01
201800001046,30,00,2,05
201800001047,02,00,2,01
201800001047,07,00,2,13
201800001048,10,00,0,15
201800001048,02,00,2,17
201800001049,03,00,2,01
201800001049,07,00,2,01
201800001050,07,00,2,01
201800001050,07,00,2,01
201800001051,07,13,0,01
201800001052,02,00,2,19
201800001052,07,00,2,00
201800001053,07,00,2,17
201800001053,07,00,2,01
201800001053,07,00,2,01
201800001054,07,00,1,01
201800001055,02,16,0,01
201800001056,07,00,2,16
201800001056,07,00,2,01
201800001057,10,00,0,01
201800001057,10,00,0,15
201800001057,10,00,2,01
201800001058,07,00,0,16
201800001058,07,00,2,01
201800001059,33,02,9,13
201800001060,07,00,2,00
201800001060,07,00,2,00
201800001061,07,00,2,01
201800001061,07,00,2,13
201800001062,33,00,0,17
201800001062,07,00,9,01
201800001063,07,00,2,13
201800001063,10,00,2,21
201800001064,01,00,0,02
201800001064,13,00,9,02
201800001065,07,13,0,13
201800001066,07,00,0,14
201800001067,07,00,2,15
201800001067,02,00,2,17
201800001068,33,00,2,01
201800001068,07,00,2,15
201800001069,01,00,0,00
201800001070,07,00,2,01
201800001070,07,00,2,01
201800001070,07,00,2,02
201800001070,07,00,2,01
201800001071,33,00,2,17
201800001071,07,00,2,15
201800001072,02,00,2,13
201800001072,21,00,2,21
201800001073,07,13,0,13
201800001074,07,00,2,13
201800001074,07,00,2,01
201800001075,07,13,0,01
201800001076,31,05,9,17
201800001076,07,00,2,17
201800001077,01,00,2,02
201800001077,07,00,2,02
201800001078,07,15,0,00
201800001079,07,01,0,01
201800001080,07,13,0,01
201800001081,01,16,0,19
201800001082,33,00,2,00
201800001082,07,00,2,10
201800001083,07,00,2,01
201800001083,07,00,2,01
201800001083,07,00,2,13
201800001084,33,00,2,00
201800001084,21,00,2,22
201800001085,07,02,0,01
201800001086,07,00,2,01
201800001086,07,13,2,13
201800001087,07,00,1,01
201800001088,07,00,2,05
201800001088,07,00,2,01
201800001089,07,00,9,01
201800001089,01,00,0,19
201800001090,07,00,1,01
201800001091,33,00,2,01
201800001091,10,00,2,15
201800001092,07,00,2,09
201800001092,01,00,2,01
201800001093,07,00,2,01
201800001093,32,00,2,01
201800001093,07,00,9,01
201800001094,10,13,0,01
201800001095,07,01,1,01
201800001096,07,00,9,01
201800001096,01,00,2,01
201800001097,07,00,2,13
201800001097,07,00,2,01
201800001098,07,00,2,15
201800001098,33,00,2,01
201800001099,07,08,0,06
201800001100,07,06,0,01
201800001101,07,06,0,01
201800001102,07,13,0,02
201800001103,07,00,1,16
201800001104,07,00,1,01
201800001105,07,00,2,15
201800001105,33,09,2,17
201800001106,02,00,2,01
201800001106,07,00,0,16
201800001107,01,00,2,01
201800001107,07,00,2,17
201800001108,07,08,0,01
201800001109,01,00,2,01
201800001109,07,00,2,16
201800001110,07,00,0,15
201800001110,34,00,2,03
201800001111,07,00,2,15
201800001111,01,00,2,01
201800001112,07,00,2,13
201800001112,07,00,2,01
201800001112,07,00,2,01
201800001112,07,00,2,01
201800001113,07,00,2,13
201800001113,07,00,2,01
201800001114,07,00,2,01
201800001114,30,00,2,13
201800001115,07,08,0,01
201800001116,33,00,2,17
201800001116,07,00,2,10
201800001117,07,00,1,15
201800001118,02,00,2,01
201800001118,07,00,2,01
201800001119,07,02,0,00
201800001120,31,00,2,01
201800001120,07,00,2,15
201800001121,07,00,1,01
201800001122,07,00,2,15
201800001122,07,00,2,01
201800001123,07,00,2,13
201800001123,07,00,2,01
201800001123,07,00,2,01
201800001124,07,00,2,01
201800001124,07,00,2,13
201800001124,07,00,2,01
201800001125,07,00,0,23
201800001125,07,00,2,02
201800001126,07,00,2,10
201800001126,33,00,2,02
201800001127,33,00,2,01
201800001127,07,00,0,15
201800001128,30,00,2,01
201800001128,13,00,2,04
201800001129,07,13,0,01
201800001130,02,00,2,13
201800001130,07,00,2,01
201800001131,13,00,1,00
201800001132,10,00,2,09
201800001132,02,00,2,00
201800001133,07,00,2,13
201800001133,07,00,2,21
201800001133,07,00,2,01
201800001133,34,13,0,21
201800001134,07,00,2,09
201800001134,01,00,2,01
201800001135,07,00,1,01
201800001136,07,13,0,01
201800001137,07,00,2,01
201800001137,07,00,2,13
201800001138,07,00,2,01
201800001138,07,00,2,15
201800001139,07,00,9,01
201800001139,01,00,0,00
201800001140,21,00,0,01
201800001140,07,00,2,19
201800001141,33,00,2,01
