Num_Acc,grav
201800017871,1
201800017871,3
201800017872,1
201800017872,2
201800017873,4
201800017873,2
201800017874,4
201800017874,1
201800017875,1
201800017875,4
201800017875,4
201800017875,4
201800017876,3
201800017876,4
201800017877,4
201800017877,1
201800017877,1
201800017877,1
201800017878,3
201800017879,4
201800017879,3
201800017879,4
201800017880,1
201800017880,2
201800017881,1
201800017881,3
201800017882,1
201800017882,3
201800017883,1
201800017883,4
201800017883,1
201800017884,3
201800017884,4
201800017885,1
201800017885,3
201800017885,1
201800017886,3
201800017887,4
201800017887,3
201800017888,1
201800017888,2
201800017889,3
201800017889,1
201800017890,4
201800017890,1
201800017890,1
201800017891,3
201800017891,1
201800017892,1
201800017892,3
201800017893,1
201800017893,1
201800017893,4
201800017894,2
201800017895,1
201800017895,3
201800017896,4
201800017896,4
201800017896,4
201800017897,1
201800017897,1
201800017897,4
201800017898,3
201800017898,1
201800017899,1
201800017899,3
201800017900,1
201800017900,4
201800017901,4
201800017901,4
201800017901,1
201800017902,3
201800017903,3
201800017904,1
201800017904,1
201800017904,3
201800017905,1
201800017905,4
201800017905,4
201800017905,4
201800017906,3
201800017907,4
201800017907,4
201800017908,1
201800017908,4
201800017909,2
201800017909,4
201800017909,3
201800017909,4
201800017910,4
201800017910,4
201800017911,4
201800017911,3
201800017911,1
201800017911,1
201800017912,2
201800017912,4
201800017913,3
201800017913,1
201800017913,1
201800017914,2
201800017914,3
201800017914,1
201800017915,4
201800017915,1
201800017916,4
201800017916,2
201800017916,2
201800017917,1
201800017917,1
201800017917,1
201800017917,1
201800017917,3
201800017918,3
201800017918,4
201800017918,3
201800017918,3
201800017919,4
201800017919,4
201800017919,1
201800017920,3
201800017921,3
201800017922,1
201800017922,3
201800017923,3
201800017924,1
201800017924,4
201800017924,4
201800017925,3
201800017926,4
201800017927,3
201800017928,1
201800017928,1
201800017928,4
201800017928,4
201800017928,1
201800017929,3
201800017929,1
201800017930,3
201800017931,3
201800017931,1
201800017932,3
201800017933,4
201800017933,4
201800017933,3
201800017933,4
201800017934,1
201800017934,3
201800017935,3
201800017936,2
201800017936,3
201800017936,3
201800017936,4
201800017936,4
201800017937,3
201800017938,3
201800017938,4
201800017938,1
201800017939,4
201800017939,1
201800017939,1
201800017939,1
201800017939,1
201800017939,1
201800017939,1
201800017939,1
201800017940,1
201800017940,3
201800017941,2
201800017941,1
201800017942,3
201800017943,4
201800017944,1
201800017944,3
201800017945,3
201800017945,3
201800017946,3
201800017947,1
201800017947,4
201800017948,1
201800017948,1
201800017948,3
201800017948,1
201800017948,3
201800017948,1
201800017948,1
201800017949,3
201800017950,3
201800017951,3
201800017951,3
201800017952,3
201800017953,3
201800017953,4
201800017953,4
201800017954,1
201800017954,2
201800017954,1
201800017955,3
201800017955,1
201800017955,1
201800017955,1
201800017956,3
201800017957,1
201800017957,3
201800017958,4
201800017958,3
201800017959,2
201800017960,1
201800017960,3
201800017961,1
201800017961,1
201800017961,3
201800017962,3
201800017962,1
201800017963,3
201800017964,3
201800017965,1
201800017965,3
201800017966,2
201800017966,4
201800017966,4
201800017966,3
201800017966,3
201800017966,3
201800017966,3
201800017967,1
201800017967,2
201800017968,3
201800017969,2
201800017969,3
201800017969,3
201800017969,3
201800017970,3
201800017971,3
201800017972,4
201800017972,4
201800017972,2
201800017973,3
201800017973,1
201800017974,3
201800017974,3
201800017975,2
201800017976,2
201800017976,1
201800017977,2
201800017978,3
201800017979,3
201800017979,4
201800017980,3
201800017981,3
201800017981,1
201800017981,3
201800017981,3
201800017981,3
201800017982,4
201800017982,4
201800017982,1
201800017983,1
201800017983,3
201800017984,4
201800017984,3
201800017985,3
201800017985,3
201800017985,3
201800017986,3
201800017987,1
201800017987,3
201800017988,1
201800017988,4
201800017988,1
201800017989,4
201800017990,3
201800017990,4
201800017991,1
201800017991,4
201800017992,1
201800017992,3
201800017993,3
201800017994,4
201800017995,4
201800017996,3
201800017996,4
201800017997,3
201800017998,3
201800017999,3
201800018000,3
201800018001,3
201800018002,3
201800018003,3
201800018003,1
201800018004,2
201800018004,1
201800018005,3
201800018005,3
201800018006,1
201800018006,3
201800018007,3
201800018008,1
201800018008,3
201800018009,1
201800018009,3
201800018010,3
201800018011,1
201800018011,3
201800018012,3
201800018012,3
201800018013,1
201800018013,3
201800018014,4
201800018015,1
201800018015,3
201800018016,3
201800018016,4
201800018016,2
201800018017,4
201800018017,1
201800018017,1
201800018017,1
201800018018,3
201800018018,1
201800018018,1
201800018018,1
201800018019,1
201800018019,4
201800018019,4
201800018019,3
201800018020,3
201800018020,3
201800018020,1
201800018021,3
201800018021,1
201800018022,1
201800018022,4
201800018022,3
201800018023,1
201800018023,4
201800018023,4
201800018023,4
201800018024,4
201800018024,1
201800018025,4
201800018026,2
201800018027,4
201800018028,1
201800018028,3
201800018028,1
201800018029,3
201800018029,1
201800018030,4
201800018031,4
201800018031,1
201800018032,4
201800018032,4
201800018033,1
201800018033,3
201800018034,1
201800018034,2
201800018034,3
201800018035,1
201800018035,1
201800018035,3
201800018035,3
201800018036,4
201800018037,4
201800018037,4
201800018038,4
201800018038,3
201800018039,1
201800018039,1
201800018039,1
201800018039,3
201800018039,1
201800018039,1
201800018040,4
201800018041,1
201800018041,4
201800018042,4
201800018043,1
201800018043,1
201800018043,3
201800018044,1
201800018044,3
201800018044,1
201800018045,3
201800018045,1
201800018046,4
201800018046,3
201800018047,4
201800018047,4
201800018048,2
201800018048,3
201800018048,3
201800018048,1
201800018049,1
201800018049,1
201800018049,1
201800018049,4
201800018049,1
201800018049,1
201800018049,4
201800018049,1
201800018049,1
201800018050,2
201800018050,2
201800018050,3
201800018051,4
201800018051,2
201800018052,3
201800018053,4
201800018053,3
201800018054,1
201800018054,4
201800018055,2
201800018055,3
201800018056,4
201800018056,4
201800018056,3
201800018056,3
201800018057,4
201800018057,1
201800018057,3
201800018058,4
201800018058,4
201800018058,3
201800018059,4
201800018060,3
201800018060,3
201800018060,1
201800018060,1
201800018061,2
201800018061,1
201800018062,1
201800018062,1
201800018062,1
201800018062,2
201800018063,3
201800018064,3
201800018065,4
201800018066,2
201800018067,3
201800018067,1
201800018067,1
201800018068,1
201800018068,1
201800018068,3
201800018069,4
201800018069,4
201800018069,3
201800018070,4
201800018071,1
201800018071,1
201800018071,1
201800018071,4
201800018071,1
201800018072,4
201800018072,1
201800018072,1
201800018073,3
201800018074,3
201800018075,1
201800018075,4
201800018076,3
201800018077,2
201800018077,3
201800018077,3
201800018077,3
201800018078,1
201800018078,3
201800018079,4
201800018079,1
201800018080,1
201800018080,4
201800018081,4
201800018081,4
201800018081,4
201800018082,4
201800018082,4
201800018082,4
201800018082,3
201800018083,1
201800018083,4
201800018084,1
201800018084,1
201800018084,1
201800018084,4
201800018084,4
201800018085,1
201800018085,4
201800018086,1
201800018086,4
201800018087,1
201800018087,3
201800018087,1
201800018088,3
201800018089,1
201800018089,3
201800018090,4
201800018090,1
201800018090,1
201800018090,1
201800018091,3
201800018091,1
201800018091,1
201800018091,1
201800018091,1
201800018091,1
201800018092,4
201800018092,4
201800018092,4
201800018092,4
201800018093,3
201800018093,1
201800018094,3
201800018095,1
201800018095,4
201800018095,4
201800018095,1
201800018096,4
201800018097,1
201800018097,3
201800018098,1
201800018098,3
201800018099,3
201800018100,4
201800018101,1
201800018101,1
201800018101,4
201800018102,3
201800018102,1
201800018102,1
201800018103,4
201800018104,1
201800018104,3
201800018105,1
201800018105,3
201800018106,1
201800018106,4
201800018106,4
201800018106,1
201800018107,4
201800018108,1
201800018108,4
201800018109,3
201800018109,1
201800018110,1
201800018110,4
201800018111,4
201800018111,1
201800018112,3
201800018113,3
201800018114,1
201800018114,4
201800018115,3
201800018115,4
201800018116,3
201800018116,3
201800018116,1
201800018116,1
201800018117,3
201800018117,1
201800018118,3
201800018118,1
201800018119,4
201800018119,4
201800018120,1
201800018120,4
201800018121,3
201800018121,1
201800018122,1
201800018122,3
201800018123,1
201800018123,3
201800018124,1
201800018124,1
201800018124,4
201800018124,1
201800018125,4
201800018126,3
201800018127,4
201800018127,4
201800018127,1
201800018128,1
201800018128,4
201800018129,4
201800018130,3
201800018130,1
201800018131,1
201800018131,4
201800018132,3
201800018132,1
201800018133,4
201800018133,4
201800018133,1
201800018133,1
201800018134,4
201800018135,4
201800018135,4
201800018136,4
201800018136,1
201800018137,4
201800018137,3
201800018138,4
201800018138,1
201800018139,1
201800018139,1
201800018139,1
201800018139,4
201800018139,1
201800018140,3
201800018141,1
201800018141,4
201800018141,3
201800018142,2
201800018143,3
201800018144,1
201800018144,3
201800018145,4
201800018146,4
201800018147,1
201800018147,1
201800018147,4
201800018148,4
201800018148,4
201800018149,1
201800018149,3
201800018150,3
201800018151,4
201800018152,1
201800018152,4
201800018153,1
201800018153,4
201800018154,4
201800018154,1
201800018154,1
201800018155,4
201800018156,4
201800018156,1
201800018157,1
201800018157,4
201800018158,3
201800018158,1
201800018159,4
201800018159,3
201800018160,2
201800018161,2
201800018161,3
201800018162,3
201800018162,1
201800018163,4
201800018163,1
201800018164,4
201800018165,3
201800018165,1
201800018166,4
201800018166,4
201800018166,4
201800018167,1
201800018167,4
201800018168,2
201800018168,1
201800018168,1
201800018169,1
201800018169,3
201800018169,1
201800018170,4
201800018170,1
201800018171,4
201800018172,4
201800018173,4
201800018173,4
201800018174,1
201800018174,3
201800018175,3
201800018175,1
201800018176,3
201800018176,3
201800018176,3
201800018177,1
201800018177,3
201800018178,3
201800018179,1
201800018179,3
201800018180,3
201800018181,4
201800018181,2
201800018182,1
201800018182,3
201800018183,3
201800018184,3
201800018185,3
201800018185,4
201800018186,1
201800018186,1
201800018186,1
201800018186,4
201800018186,1
201800018186,2
201800018187,4
201800018187,1
201800018188,1
201800018188,4
201800018188,4
201800018188,4
201800018188,1
201800018188,4
201800018189,1
201800018189,1
201800018189,3
201800018190,4
201800018190,3
201800018191,4
201800018192,4
201800018193,4
201800018194,4
201800018194,4
201800018195,1
201800018195,4
201800018196,1
201800018196,4
201800018197,1
201800018197,1
201800018197,1
201800018197,3
201800018198,2
201800018199,1
201800018199,1
201800018199,3
201800018200,1
201800018200,3
201800018201,4
201800018201,3
201800018202,3
201800018202,3
201800018203,2
201800018203,3
201800018204,1
201800018204,4
201800018205,3
201800018205,1
201800018205,3
201800018206,1
201800018206,3
201800018207,4
201800018208,1
201800018208,3
201800018209,3
201800018209,1
201800018209,1
201800018210,3
201800018210,3
201800018211,4
201800018211,4
201800018212,1
201800018212,3
201800018212,2
201800018213,3
201800018214,3
201800018214,1
201800018215,3
201800018216,3
201800018217,1
201800018217,3
201800018218,3
201800018219,1
201800018219,1
201800018219,4
201800018219,4
201800018220,1
201800018220,3
201800018221,3
201800018222,4
201800018222,1
201800018223,4
201800018223,4
201800018223,4
201800018224,2
201800018224,4
201800018225,4
201800018225,1
201800018226,1
201800018226,1
201800018226,1
201800018226,4
201800018227,4
201800018227,1
201800018227,1
201800018228,3
201800018229,3
201800018229,3
201800018229,1
201800018229,1
201800018230,3
201800018231,4
201800018232,4
201800018232,4
201800018233,3
201800018233,1
201800018234,4
201800018235,4
201800018235,4
201800018235,1
201800018236,1
201800018236,1
201800018236,4
201800018236,1
201800018236,1
201800018236,4
201800018236,4
201800018236,1
201800018236,1
201800018236,1
201800018236,1
201800018237,4
201800018237,1
201800018238,1
201800018238,1
201800018238,1
201800018238,4
201800018239,1
201800018239,4
201800018239,4
201800018239,1
201800018239,1
201800018239,4
201800018240,4
201800018240,1
201800018241,2
201800018242,4
201800018242,2
201800018243,1
201800018243,3
201800018243,1
201800018243,1
201800018243,1
201800018244,1
201800018244,4
201800018245,1
201800018245,4
201800018246,4
201800018247,1
201800018247,4
201800018247,1
201800018248,4
201800018248,4
201800018248,4
201800018248,1
201800018249,1
201800018249,3
201800018250,4
201800018251,3
201800018252,3
201800018253,4
201800018253,3
201800018254,3
201800018255,4
201800018256,1
201800018256,3
201800018257,1
201800018257,4
201800018258,3
201800018259,4
201800018259,3
201800018260,4
201800018260,4
201800018260,4
201800018260,4
201800018261,1
201800018261,2
201800018262,1
201800018262,4
201800018263,3
201800018264,4
201800018264,4
201800018265,1
201800018265,1
201800018265,1
201800018265,1
201800018265,4
201800018266,1
201800018266,4
201800018267,3
201800018268,4
201800018268,1
201800018269,1
201800018269,3
201800018270,3
201800018270,1
201800018270,1
201800018270,1
201800018270,1
201800018270,1
201800018271,3
201800018272,4
201800018273,4
201800018274,3
201800018275,4
201800018276,1
201800018276,4
201800018277,2
201800018278,1
201800018278,4
201800018279,1
201800018279,1
201800018279,3
201800018280,3
201800018280,1
201800018281,3
201800018282,1
201800018282,1
201800018282,4
201800018282,1
201800018283,1
201800018283,3
201800018284,1
201800018284,4
201800018284,4
201800018285,4
201800018285,4
201800018286,4
201800018287,3
201800018287,1
201800018288,4
201800018289,3
201800018290,4
201800018290,4
201800018291,3
201800018291,1
201800018292,1
201800018292,4
201800018293,4
201800018293,4
201800018294,3
201800018294,1
201800018295,1
201800018295,3
201800018296,3
201800018296,1
201800018297,1
201800018297,3
201800018298,2
201800018298,1
201800018299,2
201800018300,1
201800018300,4
201800018301,4
201800018301,3
201800018301,4
201800018301,3
201800018302,3
201800018302,3
201800018302,1
201800018302,1
201800018303,4
201800018303,1
201800018303,3
201800018303,3
201800018304,3
201800018304,4
201800018305,1
201800018305,4
201800018306,1
201800018306,4
201800018307,1
201800018307,4
201800018308,4
201800018308,1
201800018309,4
201800018309,3
201800018309,4
201800018310,1
201800018310,1
201800018310,3
201800018311,3
201800018312,3
201800018312,1
201800018313,1
201800018313,2
201800018314,1
201800018314,3
201800018315,1
201800018315,4
201800018316,1
201800018316,3
201800018317,3
201800018317,1
201800018317,1
201800018317,1
201800018317,1
201800018317,3
201800018317,1
201800018318,4
201800018318,4
201800018318,4
201800018319,1
201800018319,3
201800018319,4
201800018320,1
201800018320,3
201800018320,1
201800018321,3
201800018322,3
201800018322,1
